teu_count,train_length,total_distance_trip,departure_delay,arrival_delay,distance_between_control_stations,weight_per_length_of_train,weight_per_wagon_of_train
58.5,390.0,84.53661079078674,14.0,1.0,16.603562068507486,2.082023076923077,62.46069230769231
33.75,390.0,84.53661079078674,-5.0,-9.0,16.603562068507486,1.5866102564102564,47.59830769230769
58.5,390.0,84.53661079078674,-10.0,-23.0,16.603562068507486,2.0262230769230767,60.786692307692306
58.5,390.0,88.75620253530661,-18.0,-19.0,23.130709103276786,2.9076871794871795,87.23061538461539
58.5,414.0,84.53661079078674,-21.0,-31.0,40.03143499867556,2.895183574879227,92.20046153846154
58.5,414.0,84.53661079078674,-7.0,-31.0,40.03143499867556,2.9054347826086953,92.52692307692307
58.5,390.0,88.75620253530663,-5.0,-10.0,23.130709103276786,2.937423076923077,88.1226923076923
47.25,394.0,84.53661079078674,-12.0,-24.0,16.603562068507486,1.1599492385786803,35.15538461538461
45.0,390.0,88.20985873089927,-9.0,-1.0,23.130709103276786,2.476594871794872,74.29784615384615
47.25,390.0,88.20985873089927,-66.0,-77.0,23.130709103276786,2.571833333333333,77.155
58.5,390.0,88.20985873089927,58.0,50.0,23.130709103276786,2.924646153846154,87.73938461538462
29.25,402.0,84.53661079078674,11.0,1.0,16.603562068507486,1.4063308457711443,43.488076923076925
29.25,364.0,84.53661079078674,-2.0,5.0,16.603562068507486,1.671412087912088,50.6995
33.75,390.0,84.53661079078674,-32.0,-37.0,40.03143499867556,2.0847384615384614,62.542153846153845
58.5,414.0,84.53661079078674,-19.0,-26.0,40.03143499867556,2.859033816425121,91.04923076923077
29.25,390.0,88.20985873089927,3.0,-6.0,23.130709103276786,1.924020512820513,57.720615384615385
47.25,390.0,84.53661079078674,30.0,21.0,16.603562068507486,1.7602435897435897,52.807307692307695
54.0,390.0,88.20985873089927,1.0,5.0,23.130709103276786,2.7305846153846156,81.91753846153847
58.5,390.0,88.20985873089927,15.0,6.0,23.130709103276786,2.894994871794872,86.84984615384616
36.0,390.0,88.20985873089927,-39.0,-45.0,23.130709103276786,2.12195641025641,63.658692307692306
58.5,390.0,88.20985873089927,9.0,-1.0,23.130709103276786,2.932574358974359,87.97723076923077
24.75,390.0,88.20985873089927,-46.0,-56.0,23.130709103276786,1.7615692307692306,52.84707692307692
42.75,390.0,88.20985873089927,22.0,19.0,23.130709103276786,2.411574358974359,72.34723076923078
33.75,390.0,84.53661079078674,-88.0,-103.0,40.03143499867556,2.098128205128205,62.94384615384615
29.25,390.0,84.50740130594716,77.0,44.0,16.603562068507486,1.4590820512820513,43.77246153846154
34.0,390.0,84.50740130594716,6.0,-22.0,16.603562068507486,1.5694717948717951,47.08415384615385
47.25,390.0,88.20985873089927,8.0,-2.0,23.130709103276786,2.56685641025641,77.0056923076923
31.5,390.0,84.50740130594716,51.0,38.0,40.03143499867556,1.9769717948717949,59.30915384615385
40.5,390.0,84.50740130594716,8.0,-20.0,16.603562068507486,1.7701384615384617,53.10415384615385
51.75,390.0,88.20985873089927,19.0,8.0,23.130709103276786,2.655725641025641,79.67176923076923
38.25,288.0,84.50740130594716,-17.0,-44.0,16.603562068507486,1.4128472222222221,45.21111111111111
40.5,390.0,84.53661079078674,-58.0,-27.0,40.03143499867556,2.3346,70.038
27.0,180.0,84.50740130594716,55.0,23.0,16.603562068507486,2.2819944444444444,68.45983333333334
58.5,390.0,84.53661079078674,154.0,127.0,16.603562068507486,2.355097435897436,70.65292307692309
58.5,390.0,84.53661079078674,78.0,57.0,16.603562068507486,2.232646153846154,66.97938461538462
58.5,390.0,84.53661079078674,-5.0,-33.0,16.603562068507486,2.146371794871795,64.39115384615386
38.25,390.0,84.53661079078674,-42.0,-55.0,16.603562068507486,1.7327102564102563,51.98130769230769
58.5,390.0,84.53661079078674,56.0,57.0,16.603562068507486,1.824702564102564,54.741076923076925
58.5,390.0,84.53661079078674,-31.0,-61.0,16.603562068507486,2.258028205128205,67.74084615384615
33.75,390.0,84.53661079078674,-16.0,5.0,40.03143499867556,2.095135897435897,62.85407692307692
47.0,414.0,84.53661079078674,21.0,3.0,16.603562068507486,1.945842995169082,61.96761538461538
58.5,414.0,84.53661079078674,49.0,35.0,16.603562068507486,2.1810797101449273,69.459
51.75,390.0,84.53661079078674,18.0,8.0,16.603562068507486,1.840674358974359,55.220230769230774
58.5,390.0,84.53661079078674,104.0,106.0,16.603562068507486,1.9284384615384615,57.853153846153845
58.5,390.0,84.53661079078674,-5.0,-11.0,16.603562068507486,2.333253846153846,69.99761538461539
58.5,414.0,84.53661079078674,-159.0,-172.0,16.603562068507486,1.9216835748792271,61.19823076923077
45.0,390.0,84.53661079078674,-52.0,-80.0,16.603562068507486,1.9893384615384615,59.68015384615384
58.5,390.0,84.53661079078674,57.0,78.0,16.603562068507486,2.175105128205128,65.25315384615385
58.5,390.0,84.53661079078674,39.0,25.0,16.603562068507486,1.6636461538461538,49.90938461538462
46.28,390.0,84.53661079078674,1274.0,1255.0,16.603562068507486,1.8777564102564104,56.33269230769231
58.5,394.0,84.53661079078674,17.0,9.0,16.603562068507486,1.392555837563452,42.20515384615385
58.5,390.0,88.75620253530663,-8.0,-2.0,23.130709103276786,2.961823076923077,88.85469230769232
54.0,390.0,88.75620253530663,82.0,78.0,23.130709103276786,2.3975641025641026,71.92692307692307
29.25,390.0,88.20985873089927,2.0,-8.0,23.130709103276786,1.9397717948717947,58.19315384615384
27.0,364.0,84.53661079078674,10.0,3.0,16.603562068507486,1.6583296703296702,50.30266666666666
31.5,330.0,84.53661079078674,96.0,83.0,16.603562068507486,1.9063636363636365,57.190909090909095
29.25,368.0,84.53661079078674,73.0,56.0,16.603562068507486,1.7192608695652174,52.724
29.25,364.0,84.53661079078674,-9.0,-22.0,16.603562068507486,1.597260989010989,48.450250000000004
47.25,390.0,88.75620253530663,1.0,6.0,23.130709103276786,2.5573051282051282,76.71915384615384
45.0,390.0,88.75620253530663,0.0,-1.0,23.130709103276786,2.478751282051282,74.36253846153846
54.0,390.0,84.53661079078674,-33.0,-48.0,40.03143499867556,2.7561435897435898,82.68430769230768
36.0,390.0,84.53661079078674,91.0,80.0,16.603562068507486,1.6901846153846154,50.70553846153847
58.5,398.0,84.53661079078674,8.0,-8.0,16.603562068507486,2.3532361809045224,72.04523076923077
58.5,390.0,84.53661079078674,63.0,48.0,16.603562068507486,2.3032435897435897,69.0973076923077
36.0,410.0,88.20985873089927,7.0,2.0,23.130709103276786,2.1064658536585363,61.68935714285714
36.0,374.0,88.75620253530663,-4.0,-3.0,23.130709103276786,2.2769973262032086,77.41790909090909
38.25,390.0,84.50740130594716,106.0,84.0,16.603562068507486,1.836202564102564,55.086076923076924
36.0,390.0,84.50740130594716,-32.0,-54.0,16.603562068507486,1.6423717948717949,49.271153846153844
58.5,406.0,84.53661079078674,-23.0,-34.0,40.03143499867556,2.8854458128078817,90.11469230769231
45.0,390.0,84.53661079078674,-20.0,-31.0,40.03143499867556,2.4912820512820515,74.73846153846154
45.0,390.0,84.53661079078674,-14.0,-20.0,40.03143499867556,2.4819,74.45700000000001
42.75,390.0,84.50740130594716,5.0,-9.0,40.03143499867556,2.3939487179487178,71.81846153846153
29.25,390.0,84.53661079078674,-70.0,-81.0,40.03143499867556,1.8852589743589743,56.55776923076923
49.5,390.0,84.53661079078674,-28.0,3.0,40.03143499867556,2.641505128205128,79.24515384615384
29.25,390.0,84.50740130594716,15.0,15.0,40.03143499867556,1.9394128205128205,58.18238461538461
33.75,390.0,84.50740130594716,52.0,44.0,40.03143499867556,2.093623076923077,62.80869230769231
58.5,390.0,84.53661079078674,-77.0,-88.0,40.03143499867556,2.9204153846153846,87.61246153846153
58.5,394.0,84.53661079078674,34.0,28.0,40.03143499867556,2.948573604060914,89.36446153846154
42.75,390.0,84.50740130594716,63.0,68.0,40.03143499867556,2.2129256410256413,66.38776923076924
29.25,390.0,84.50740130594716,91.0,66.0,40.03143499867556,1.9385999999999999,58.158
56.25,390.0,84.53661079078674,-24.0,-30.0,0.0,2.840902564102564,85.22707692307692
58.5,390.0,84.53661079078674,-47.0,-60.0,40.03143499867556,2.955141025641026,88.65423076923078
33.75,390.0,84.53661079078674,10.0,-3.0,40.03143499867556,2.091220512820513,62.736615384615384
36.0,390.0,84.53661079078674,-37.0,-31.0,40.03143499867556,2.13355641025641,64.0066923076923
38.25,390.0,84.50740130594716,1496.0,1468.0,16.603562068507486,1.2777692307692308,38.33307692307692
29.25,390.0,84.50740130594716,1.0,-26.0,16.603562068507486,1.4372820512820512,43.11846153846154
58.5,390.0,84.53661079078674,21.0,8.0,16.603562068507486,1.5592641025641027,46.77792307692308
49.5,390.0,84.53661079078674,-62.0,-66.0,16.603562068507486,1.7137717948717948,51.41315384615385
58.5,406.0,84.53661079078674,-20.0,-28.0,40.03143499867556,2.8571748768472904,89.23176923076923
58.5,390.0,84.53661079078674,-14.0,-29.0,16.603562068507486,2.0776871794871794,62.330615384615385
58.5,406.0,84.53661079078674,-7.0,-20.0,16.603562068507486,2.152322660098522,67.21869230769231
45.0,406.0,84.53661079078674,-33.0,-46.0,16.603562068507486,1.6528300492610837,51.61915384615384
58.5,390.0,84.53661079078674,96.0,80.0,16.603562068507486,2.5181692307692307,75.54507692307692
45.0,390.0,84.53661079078674,-1.0,-41.0,40.03143499867556,2.445548717948718,73.36646153846154
54.0,414.0,84.53661079078674,-31.0,-41.0,40.03143499867556,2.7221739130434783,86.69076923076923
31.5,364.0,84.53661079078674,-5.0,-7.0,16.603562068507486,1.6051043956043958,48.68816666666667
29.25,398.0,84.53661079078674,-58.0,-74.0,16.603562068507486,1.4864597989949748,45.508538461538464
58.5,414.0,84.53661079078674,-20.0,-31.0,40.03143499867556,2.885212560386474,91.88292307692308
40.5,414.0,84.53661079078674,-91.0,-102.0,16.603562068507486,1.700036231884058,54.13961538461539
33.75,390.0,84.53661079078674,20.0,7.0,16.603562068507486,1.6583102564102563,49.74930769230769
58.5,390.0,84.53661079078674,20.0,5.0,16.603562068507486,2.1106641025641024,63.319923076923075
58.5,414.0,84.53661079078674,-80.0,-91.0,40.03143499867556,2.887140096618358,91.9443076923077
45.0,390.0,84.53661079078674,-27.0,-35.0,40.03143499867556,2.455974358974359,73.67923076923077
51.75,390.0,84.53661079078674,-13.0,-20.0,16.603562068507486,2.191825641025641,65.75476923076923
29.25,390.0,84.53661079078674,1.0,-7.0,16.603562068507486,1.5656230769230768,46.96869230769231
45.0,390.0,84.53661079078674,-1.0,-20.0,16.603562068507486,1.9656153846153848,58.96846153846154
38.25,300.0,84.53661079078674,31.0,16.0,16.603562068507486,1.1666,34.998000000000005
36.0,390.0,84.53661079078674,3.0,-9.0,16.603562068507486,1.6994538461538462,50.98361538461539
58.5,390.0,84.53661079078674,-18.0,-39.0,40.03143499867556,2.9537948717948717,88.61384615384615
45.0,390.0,84.53661079078674,-57.0,-71.0,40.03143499867556,2.491753846153846,74.75261538461538
58.5,390.0,88.20985873089927,-33.0,-26.0,23.130709103276786,2.927223076923077,87.8166923076923
24.75,210.0,84.53661079078674,-53.0,-67.0,40.03143499867556,2.5164523809523813,75.49357142857143
48.0,390.0,88.20985873089927,7.0,-2.0,23.130709103276786,2.5106358974358973,75.31907692307692
49.5,390.0,88.20985873089927,7.0,-3.0,23.130709103276786,2.6405871794871794,79.21761538461539
29.25,390.0,88.20985873089927,24.0,18.0,23.130709103276786,1.9370717948717948,58.112153846153845
58.5,390.0,84.53661079078674,-77.0,-78.0,40.03143499867556,2.935492307692308,88.06476923076924
58.5,544.0,844.5497922764476,51.0,153.0,82.07726231859493,1.391626838235294,47.3153125
72.0,544.0,821.9561464997463,-33.0,-68.0,123.12443746266023,1.8860110294117647,64.124375
69.75,544.0,821.9561464997463,385.0,339.0,123.12443746266023,2.01890625,68.6428125
72.0,544.0,821.9561464997463,6.0,-53.0,123.12443746266023,2.0671507352941174,70.283125
72.0,544.0,821.9561464997463,-14.0,-93.0,123.12443746266023,2.0661672794117645,70.2496875
72.0,544.0,821.9561464997463,308.0,324.0,123.12443746266023,2.0604319852941178,70.0546875
60.75,544.0,821.9561464997463,232.0,200.0,123.12443746266023,1.9111580882352943,64.979375
72.0,544.0,821.9561464997463,213.0,92.0,123.12443746266023,2.0702573529411765,70.38875
67.5,510.0,821.9561464997463,102.0,28.0,123.12443746266023,2.056980392156863,69.93733333333333
72.0,544.0,821.9561464997463,159.0,54.0,123.12443746266023,2.0862867647058825,70.93375
72.0,544.0,821.9561464997463,104.0,33.0,123.12443746266023,2.057886029411765,69.968125
72.0,544.0,844.5497922764476,61.0,56.0,82.07726231859493,2.0562867647058822,69.91375
36.0,544.0,844.5497922764476,85.0,143.0,82.07726231859493,1.5354779411764705,52.20625
72.0,544.0,547.5301558288629,273.0,273.0,0.0,2.607325367647059,88.6490625
72.0,544.0,844.5497922764476,220.0,179.0,82.07726231859493,2.057362132352941,69.9503125
33.75,544.0,821.9561464997463,-1.0,-58.0,123.12443746266023,1.5451470588235292,52.535
67.5,510.0,844.5497922764476,57.0,-22.0,82.07726231859493,2.0719607843137258,70.44666666666667
56.25,544.0,821.9561464997463,43.0,2.0,123.12443746266023,1.8462132352941176,62.77125
72.0,544.0,821.9561464997463,100.0,33.0,123.12443746266023,2.039080882352941,69.32875
67.5,544.0,821.9561464997462,119.0,65.0,123.12443746266023,1.9772426470588234,67.22625
45.0,544.0,821.9561464997463,1.0,-41.0,123.12443746266023,1.67125,56.8225
72.0,544.0,725.4467628576944,89.0,28.0,123.12443746266023,2.0840257352941176,70.856875
72.0,544.0,725.4467628576944,-56.0,-112.0,123.12443746266023,2.0871323529411767,70.9625
49.5,374.0,725.4467628576942,37.0,-19.0,123.12443746266023,2.0440641711229945,69.49818181818182
72.0,544.0,725.4467628576944,309.0,247.0,123.12443746266023,2.0754044117647057,70.56375
67.5,544.0,725.4467628576944,-13.0,-92.0,123.12443746266023,2.010367647058824,68.3525
67.5,510.0,725.4467628576944,-141.0,-213.0,123.12443746266023,2.0831764705882354,70.828
72.0,544.0,725.4467628576944,-31.0,-83.0,123.12443746266023,2.80215625,95.2733125
63.0,510.0,725.4467628576944,-32.0,-84.0,123.12443746266023,2.0195686274509805,68.66533333333334
72.0,544.0,725.4467628576944,30.0,-20.0,123.12443746266023,2.087794117647059,70.985
72.0,544.0,725.4467628576942,-4.0,0.0,123.12443746266023,2.0826470588235293,70.81
54.0,544.0,744.9790603424772,362.0,302.0,123.12443746266023,1.8402205882352942,62.5675
63.0,544.0,725.4467628576942,-49.0,-79.0,123.12443746266023,1.961875,66.70375
72.0,544.0,725.4467628576944,271.0,195.0,123.12443746266023,2.089448529411765,71.04125
72.0,544.0,725.4467628576944,41.0,-14.0,123.12443746266023,2.078419117647059,70.66625
72.0,544.0,725.4467628576944,180.0,133.0,123.12443746266023,2.084705882352941,70.88
58.5,544.0,725.4467628576942,61.0,2.0,123.12443746266023,1.899264705882353,64.575
65.25,510.0,725.4467628576944,-31.0,15.0,123.12443746266023,2.0198823529411767,68.676
67.5,544.0,725.4467628576944,357.0,297.0,123.12443746266023,2.008529411764706,68.29
60.75,544.0,725.4467628576942,61.0,5.0,123.12443746266023,1.9094117647058824,64.92
60.75,544.0,821.9561464997463,90.0,34.0,123.12443746266023,1.8957444852941179,64.4553125
63.0,544.0,821.9561464997463,62.0,-2.0,123.12443746266023,1.9168749999999999,65.17375
63.0,544.0,821.9561464997463,121.0,59.0,123.12443746266023,1.938033088235294,65.893125
65.25,510.0,821.9561464997463,65.0,2.0,123.12443746266023,2.0362549019607843,69.23266666666667
65.25,544.0,821.9561464997463,44.0,9.0,123.12443746266023,1.9719025735294116,67.0446875
58.5,442.0,821.9561464997463,100.0,33.0,123.12443746266023,2.0661990950226246,70.25076923076924
72.0,544.0,821.9561464997464,122.0,71.0,123.12443746266023,2.0559375,69.901875
58.5,442.0,821.9561464997463,73.0,-2.0,123.12443746266023,2.0653280542986425,70.22115384615384
72.0,544.0,821.9561464997463,24.0,19.0,123.12443746266023,2.0721323529411766,70.4525
58.5,544.0,821.9561464997463,30.0,7.0,123.12443746266023,1.849816176470588,62.89375
63.0,544.0,821.9561464997463,44.0,115.0,123.12443746266023,1.9210110294117646,65.314375
63.0,544.0,821.9561464997462,88.0,149.0,123.12443746266023,1.9201654411764704,65.285625
69.75,544.0,821.9561464997463,153.0,32.0,123.12443746266023,2.0373437500000002,69.2696875
67.5,544.0,821.9561464997463,40.0,-4.0,123.12443746266023,1.9961029411764708,67.8675
67.5,544.0,821.9561464997463,-2.0,-62.0,123.12443746266023,1.9825919117647057,67.408125
67.5,544.0,821.9561464997463,256.0,207.0,123.12443746266023,2.006985294117647,68.2375
67.5,510.0,844.5497922764476,103.0,39.0,82.07726231859493,2.0738627450980394,70.51133333333334
72.0,578.0,844.5497922764476,58.0,-8.0,82.07726231859493,2.00121107266436,68.04117647058824
72.0,544.0,844.5497922764476,146.0,158.0,82.07726231859493,2.0643382352941178,70.1875
65.25,544.0,821.9561464997463,848.0,812.0,123.12443746266023,1.994485294117647,67.8125
69.75,544.0,821.9561464997463,121.0,211.0,123.12443746266023,2.0284191176470587,68.96625
63.0,544.0,844.5497922764476,466.0,373.0,82.07726231859493,1.9251470588235293,65.455
72.0,544.0,821.9561464997463,-32.0,-40.0,123.12443746266023,2.1118786764705884,71.803875
72.0,544.0,821.9561464997463,49.0,1.0,123.12443746266023,2.0828124999999997,70.815625
60.75,510.0,844.5497922764476,456.0,354.0,82.07726231859493,1.973843137254902,67.11066666666666
63.0,544.0,821.9561464997464,-56.0,-86.0,123.12443746266023,1.966323529411765,66.855
72.0,544.0,821.9561464997463,26.0,-23.0,123.12443746266023,2.0750257352941177,70.550875
67.5,544.0,821.9561464997463,103.0,8.0,123.12443746266023,1.9978676470588235,67.9275
72.0,544.0,821.9561464997463,-97.0,-179.0,123.12443746266023,2.051764705882353,69.76
63.0,544.0,821.9561464997463,1061.0,1031.0,123.12443746266023,1.9257169117647057,65.474375
36.0,510.0,567.0624533136458,186.0,70.0,0.0,1.7641725490196078,59.98186666666666
63.0,544.0,821.9561464997463,-15.0,-56.0,123.12443746266023,1.9389705882352941,65.925
72.0,544.0,725.4467628576944,123.0,74.0,123.12443746266023,2.1104779411764705,71.75625
72.0,544.0,725.4467628576944,104.0,42.0,123.12443746266023,2.0688235294117647,70.34
72.0,544.0,821.9561464997463,203.0,175.0,123.12443746266023,2.078419117647059,70.66625
72.0,544.0,725.4467628576944,-76.0,-122.0,123.12443746266023,2.08875,71.0175
56.25,544.0,725.4467628576942,101.0,43.0,123.12443746266023,1.8647426470588235,63.40125
58.5,544.0,725.4467628576944,-66.0,-99.0,123.12443746266023,1.89375,64.3875
72.0,544.0,725.4467628576942,2.0,-42.0,123.12443746266023,2.0948529411764705,71.225
72.0,544.0,844.5497922764476,151.0,157.0,82.07726231859493,2.0512408088235294,69.7421875
65.25,510.0,821.9561464997463,313.0,244.0,123.12443746266023,2.031823529411765,69.08200000000001
67.5,544.0,725.4467628576944,-164.0,-243.0,123.12443746266023,2.0216176470588234,68.735
63.0,510.0,725.4467628576944,-37.0,-106.0,123.12443746266023,2.050078431372549,69.70266666666666
63.0,476.0,821.9561464997463,120.0,86.0,123.12443746266023,2.0727731092436974,70.47428571428571
67.5,510.0,821.9561464997463,156.0,100.0,123.12443746266023,2.0370392156862747,69.25933333333334
63.0,544.0,821.9561464997463,839.0,780.0,123.12443746266023,1.9376746323529412,65.8809375
60.75,544.0,821.9561464997463,196.0,80.0,123.12443746266023,1.897922794117647,64.529375
47.25,544.0,821.9561464997463,196.0,73.0,123.12443746266023,1.7180698529411764,58.414375
72.0,544.0,821.9561464997462,105.0,138.0,123.12443746266023,2.0693198529411765,70.356875
58.5,544.0,725.4467628576944,-92.0,-166.0,123.12443746266023,1.8868382352941178,64.1525
67.5,544.0,821.9561464997463,284.0,164.0,123.12443746266023,2.045257352941176,69.53875
56.25,544.0,725.4467628576944,21.0,10.0,123.12443746266023,1.8638970588235295,63.3725
29.25,544.0,821.9561464997463,26.0,-41.0,123.12443746266023,1.471047794117647,50.015625
65.25,544.0,821.9561464997463,117.0,57.0,123.12443746266023,1.971047794117647,67.015625
67.5,544.0,725.4467628576944,55.0,-13.0,123.12443746266023,2.0093014705882353,68.31625
67.5,544.0,725.4467628576944,55.0,3.0,123.12443746266023,2.0340808823529413,69.15875
47.25,544.0,844.5497922764476,13.0,-57.0,82.07726231859493,1.7320220588235296,58.88875
67.5,544.0,844.5497922764476,53.0,1.0,82.07726231859493,2.0026470588235297,68.09
67.5,510.0,821.9561464997463,59.0,3.0,123.12443746266023,2.0512549019607844,69.74266666666668
56.25,442.0,821.9561464997463,115.0,65.0,123.12443746266023,2.0311764705882354,69.06
45.0,544.0,821.9561464997463,44.0,-8.0,123.12443746266023,1.7184724264705884,58.4280625
63.0,544.0,821.9561464997463,239.0,333.0,123.12443746266023,1.9478308823529409,66.22625
72.0,544.0,821.9561464997463,442.0,366.0,123.12443746266023,2.0938970588235293,71.1925
72.0,544.0,821.9561464997463,768.0,703.0,123.12443746266023,2.0670772058823528,70.280625
67.5,510.0,821.9561464997463,369.0,318.0,123.12443746266023,2.090156862745098,71.06533333333333
72.0,544.0,821.9561464997463,-105.0,-90.0,123.12443746266023,2.053878676470588,69.831875
49.5,408.0,821.9561464997463,71.0,69.0,123.12443746266023,2.021176470588235,68.72
72.0,544.0,821.9561464997463,1.0,-37.0,123.12443746266023,2.08625,70.9325
63.0,578.0,725.4467628576944,-32.0,-62.0,123.12443746266023,1.8956401384083046,64.45176470588235
54.0,544.0,725.4467628576942,59.0,3.0,123.12443746266023,1.8152573529411764,61.71875
67.5,510.0,725.4467628576942,92.0,39.0,123.12443746266023,2.091705882352941,71.118
69.75,544.0,725.4467628576944,61.0,-2.0,123.12443746266023,2.0615073529411765,70.09125
69.75,544.0,722.1203243401216,280.0,158.0,123.12443746266023,2.059724264705882,70.030625
72.0,544.0,821.9561464997463,156.0,54.0,123.12443746266023,2.078345588235294,70.66375
67.5,544.0,328.29404512057863,309.0,283.0,123.12443746266023,2.0240441176470587,68.8175
51.75,544.0,725.4467628576944,315.0,288.0,123.12443746266023,1.8108088235294117,61.5675
69.75,544.0,725.4467628576942,67.0,42.0,123.12443746266023,2.0477205882352942,69.6225
58.5,544.0,725.4467628576944,42.0,-7.0,123.12443746266023,1.8919852941176472,64.3275
72.0,544.0,821.9561464997463,367.0,234.0,123.12443746266023,2.0644375000000004,70.190875
72.0,544.0,821.9561464997463,98.0,25.0,123.12443746266023,2.0714705882352944,70.43
47.25,544.0,725.4467628576942,148.0,84.0,123.12443746266023,1.7636948529411764,59.965625
63.0,544.0,700.9418208597622,116.0,71.0,123.12443746266023,1.9576102941176472,66.55875
69.75,544.0,821.9561464997463,181.0,118.0,123.12443746266023,2.037702205882353,69.281875
42.75,544.0,99.90783377553844,-255.0,3366.0,0.0,1.6643235294117649,56.587
63.0,476.0,821.9561464997463,887.0,772.0,123.12443746266023,2.089831932773109,71.05428571428571
58.5,544.0,725.4467628576944,-35.0,-46.0,123.12443746266023,1.9042095588235295,64.743125
45.0,544.0,821.9561464997463,580.0,471.0,123.12443746266023,1.6679595588235294,56.710625
72.0,544.0,821.9561464997463,48.0,18.0,123.12443746266023,2.052683823529412,69.79125
67.5,510.0,821.9561464997463,220.0,156.0,123.12443746266023,2.0594019607843137,70.01966666666667
63.0,544.0,653.4405428057595,24.0,-55.0,123.12443746266023,1.9490625,66.268125
54.0,510.0,821.9561464997464,39.0,-28.0,123.12443746266023,1.8616666666666668,63.29666666666667
67.5,544.0,725.4467628576942,239.0,214.0,123.12443746266023,2.0317279411764706,69.07875
72.0,544.0,725.4467628576942,-82.0,-150.0,123.12443746266023,2.0687867647058824,70.33875
67.5,544.0,725.4467628576944,306.0,250.0,123.12443746266023,2.023823529411765,68.81
72.0,544.0,725.4467628576944,-67.0,-87.0,123.12443746266023,2.1171305147058823,71.9824375
69.75,544.0,725.4467628576942,99.0,59.0,123.12443746266023,2.051176470588235,69.74
60.75,544.0,725.4467628576942,1469.0,1427.0,123.12443746266023,1.902316176470588,64.67875
69.75,544.0,725.4467628576944,29.0,0.0,123.12443746266023,2.02375,68.8075
67.5,544.0,821.9561464997463,-82.0,-145.0,123.12443746266023,1.994016544117647,67.7965625
72.0,544.0,821.9561464997463,-101.0,-154.0,123.12443746266023,2.0601011029411764,70.0434375
65.25,544.0,725.4467628576944,27.0,-43.0,0.0,1.995183823529412,67.83625
45.0,544.0,725.4467628576944,26.0,5.0,123.12443746266023,1.7025735294117648,57.8875
63.0,544.0,725.4467628576944,161.0,85.0,123.12443746266023,1.9445220588235292,66.11375
72.0,544.0,821.9561464997463,27.0,-33.0,123.12443746266023,2.049641544117647,69.6878125
72.0,544.0,725.4467628576944,1362.0,1293.0,123.12443746266023,2.079779411764706,70.7125
67.5,544.0,725.4467628576944,1.0,-19.0,123.12443746266023,2.0150735294117648,68.5125
72.0,544.0,725.4467628576944,-28.0,11.0,123.12443746266023,2.093970588235294,71.195
76.5,578.0,725.4467628576944,-145.0,-221.0,123.12443746266023,2.3587076124567474,80.19605882352941
72.0,544.0,725.4467628576944,-37.0,-82.0,123.12443746266023,2.0854319852941177,70.9046875
72.0,544.0,725.4467628576942,31.0,2.0,123.12443746266023,2.097169117647059,71.30375
72.0,544.0,725.4467628576944,-48.0,-86.0,123.12443746266023,2.0614154411764707,70.088125
72.0,544.0,614.715339287351,1791.0,1681.0,82.07726231859493,2.085101102941177,70.8934375
67.5,544.0,614.715339287351,553.0,393.0,82.07726231859493,2.006580882352941,68.22375
72.0,544.0,725.4467628576942,-83.0,-146.0,123.12443746266023,2.0624632352941177,70.12375
58.5,544.0,725.4467628576944,-115.0,-180.0,123.12443746266023,1.902904411764706,64.69875
65.25,544.0,614.715339287351,419.0,317.0,82.07726231859493,1.9898529411764707,67.655
72.0,544.0,725.4467628576944,29.0,-19.0,123.12443746266023,2.0805514705882353,70.73875
67.5,510.0,725.4467628576944,146.0,100.0,123.12443746266023,2.096078431372549,71.26666666666667
72.0,544.0,725.4467628576944,28.0,-8.0,123.12443746266023,2.0842279411764704,70.86375
67.5,510.0,725.4467628576942,59.0,25.0,123.12443746266023,2.0561176470588234,69.90799999999999
65.25,544.0,725.4467628576944,-5.0,-52.0,123.12443746266023,1.9984816176470588,67.948375
58.5,544.0,725.4467628576942,59.0,143.0,123.12443746266023,1.899375,64.57875
72.0,544.0,725.4467628576944,-31.0,-81.0,123.12443746266023,2.083676470588235,70.845
63.0,544.0,725.4467628576944,-53.0,-87.0,123.12443746266023,1.9386948529411767,65.915625
72.0,544.0,725.4467628576944,30.0,-16.0,123.12443746266023,2.074926470588235,70.5475
72.0,544.0,725.4467628576944,1.0,47.0,123.12443746266023,2.1278676470588236,72.3475
72.0,544.0,725.4467628576942,2.0,-49.0,123.12443746266023,2.069485294117647,70.3625
67.5,544.0,725.4467628576944,-31.0,-80.0,123.12443746266023,2.0102573529411765,68.34875
54.0,544.0,725.4467628576944,-35.0,-60.0,123.12443746266023,1.824154411764706,62.02125
49.5,544.0,725.4467628576944,146.0,84.0,123.12443746266023,1.7389154411764707,59.123125
72.0,544.0,725.4467628576944,-3.0,-57.0,123.12443746266023,2.077205882352941,70.625
40.5,544.0,722.1203243401216,1374.0,1347.0,123.12443746266023,1.6470220588235294,55.99875
72.0,544.0,725.4467628576944,-29.0,-82.0,123.12443746266023,2.0886580882352943,71.014375
72.0,544.0,725.4467628576944,29.0,3.0,123.12443746266023,2.097463235294118,71.31375
49.5,544.0,725.4467628576944,58.0,1.0,123.12443746266023,1.7794852941176469,60.5025
72.0,544.0,725.4467628576942,54.0,9.0,123.12443746266023,2.102362132352941,71.4803125
